timestamp,can_id,signal_type,signal_name,raw_value,physical_value,unit,data_hex
1760049144.2674012,0x101,VEHICLE,Speed,373,3.7352910583907883,km/h,0175000000000000
1760049144.2674012,0x102,ENGINE,CoolantTemp,61,21.447016962306257,°C,3d00000000000000
1760049144.2674012,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049144.2674012,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049144.2674012,0x105,ELECTRICAL,BatteryVoltage,1296,12.963936886716722,V,0510000000000000
1760049144.367555,0x100,ENGINE,RPM,41,10.356142272104199,rpm,0029000000000000
1760049144.367555,0x101,VEHICLE,Speed,367,3.6799416529762716,km/h,016f000000000000
1760049144.367555,0x102,ENGINE,CoolantTemp,60,20.55134909799633,°C,3c00000000000000
1760049144.367555,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049144.367555,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049144.367555,0x105,ELECTRICAL,BatteryVoltage,1294,12.948777140905596,V,050e000000000000
1760049144.467816,0x100,ENGINE,RPM,-99,-24.862827293591568,rpm,ff9d000000000000
1760049144.467816,0x101,VEHICLE,Speed,385,3.8598924568744417,km/h,0181000000000000
1760049144.467816,0x102,ENGINE,CoolantTemp,60,20.840816955987634,°C,3c00000000000000
1760049144.467816,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049144.467816,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049144.467816,0x105,ELECTRICAL,BatteryVoltage,1290,12.906814796383477,V,050a000000000000
1760049144.567991,0x100,ENGINE,RPM,-41,-10.286103508886303,rpm,ffd7000000000000
1760049144.567991,0x101,VEHICLE,Speed,386,3.8671518662817754,km/h,0182000000000000
1760049144.567991,0x102,ENGINE,CoolantTemp,60,20.421550474574406,°C,3c00000000000000
1760049144.567991,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049144.567991,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049144.567991,0x105,ELECTRICAL,BatteryVoltage,1290,12.902508965027032,V,050a000000000000
1760049144.6681268,0x100,ENGINE,RPM,45,11.404908945721921,rpm,002d000000000000
1760049144.6681268,0x101,VEHICLE,Speed,441,4.419127569362148,km/h,01b9000000000000
1760049144.6681268,0x102,ENGINE,CoolantTemp,59,19.716070144256612,°C,3b00000000000000
1760049144.6681268,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049144.6681268,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049144.6681268,0x105,ELECTRICAL,BatteryVoltage,1289,12.893371028711355,V,0509000000000000
1760049144.7682908,0x100,ENGINE,RPM,77,19.306806152168235,rpm,004d000000000000
1760049144.7682908,0x101,VEHICLE,Speed,496,4.963477144491293,km/h,01f0000000000000
1760049144.7682908,0x102,ENGINE,CoolantTemp,59,19.17032391249519,°C,3b00000000000000
1760049144.7682908,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049144.7682908,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049144.7682908,0x105,ELECTRICAL,BatteryVoltage,1287,12.876973268360823,V,0507000000000000
1760049144.8684485,0x100,ENGINE,RPM,102,25.676415544779335,rpm,0066000000000000
1760049144.8684485,0x101,VEHICLE,Speed,525,5.253230462542033,km/h,020d000000000000
1760049144.8684485,0x102,ENGINE,CoolantTemp,57,17.76389459498895,°C,3900000000000000
1760049144.8684485,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049144.8684485,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049144.8684485,0x105,ELECTRICAL,BatteryVoltage,1287,12.872138012539176,V,0507000000000000
1760049144.9685855,0x100,ENGINE,RPM,8,2.1626863736544415,rpm,0008000000000000
1760049144.9685855,0x101,VEHICLE,Speed,472,4.7263847840935,km/h,01d8000000000000
1760049144.9685855,0x102,ENGINE,CoolantTemp,57,17.779845695124845,°C,3900000000000000
1760049144.9685855,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049144.9685855,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049144.9685855,0x105,ELECTRICAL,BatteryVoltage,1288,12.885657121738076,V,0508000000000000
1760049145.0687544,0x100,ENGINE,RPM,-37,-9.262195173175954,rpm,ffdb000000000000
1760049145.0687544,0x101,VEHICLE,Speed,447,4.470598375815222,km/h,01bf000000000000
1760049145.0687544,0x102,ENGINE,CoolantTemp,57,17.72301448895532,°C,3900000000000000
1760049145.0687544,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049145.0687544,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049145.0687544,0x105,ELECTRICAL,BatteryVoltage,1291,12.911964876515682,V,050b000000000000
1760049145.1689744,0x100,ENGINE,RPM,13,3.45766646544247,rpm,000d000000000000
1760049145.1689744,0x101,VEHICLE,Speed,397,3.970655286948779,km/h,018d000000000000
1760049145.1689744,0x102,ENGINE,CoolantTemp,57,17.430654141855747,°C,3900000000000000
1760049145.1689744,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049145.1689744,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049145.1689744,0x105,ELECTRICAL,BatteryVoltage,1287,12.87023512421131,V,0507000000000000
1760049145.2691667,0x100,ENGINE,RPM,136,34.105757728306905,rpm,0088000000000000
1760049145.2691667,0x101,VEHICLE,Speed,414,4.147228726580071,km/h,019e000000000000
1760049145.2691667,0x102,ENGINE,CoolantTemp,57,17.943370639831045,°C,3900000000000000
1760049145.2691667,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049145.2691667,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049145.2691667,0x105,ELECTRICAL,BatteryVoltage,1287,12.879612367367093,V,0507000000000000
1760049145.3692966,0x100,ENGINE,RPM,-145,-36.38854832173999,rpm,ff6f000000000000
1760049145.3692966,0x101,VEHICLE,Speed,382,3.824369814989856,km/h,017e000000000000
1760049145.3692966,0x102,ENGINE,CoolantTemp,58,18.228077898175265,°C,3a00000000000000
1760049145.3692966,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049145.3692966,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049145.3692966,0x105,ELECTRICAL,BatteryVoltage,1292,12.924466057453673,V,050c000000000000
1760049145.4694464,0x100,ENGINE,RPM,12,3.0240840162118494,rpm,000c000000000000
1760049145.4694464,0x101,VEHICLE,Speed,405,4.050183276347124,km/h,0195000000000000
1760049145.4694464,0x102,ENGINE,CoolantTemp,57,17.86833813845654,°C,3900000000000000
1760049145.4694464,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049145.4694464,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049145.4694464,0x105,ELECTRICAL,BatteryVoltage,1285,12.852096197799986,V,0505000000000000
1760049145.5696185,0x100,ENGINE,RPM,5,1.2554340681096843,rpm,0005000000000000
1760049145.5696185,0x101,VEHICLE,Speed,496,4.966441762531845,km/h,01f0000000000000
1760049145.5696185,0x102,ENGINE,CoolantTemp,58,18.61528913235976,°C,3a00000000000000
1760049145.5696185,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049145.5696185,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049145.5696185,0x105,ELECTRICAL,BatteryVoltage,1286,12.861365979139329,V,0506000000000000
1760049145.6697667,0x100,ENGINE,RPM,76,19.156150144596914,rpm,004c000000000000
1760049145.6697667,0x101,VEHICLE,Speed,488,4.8812769833225245,km/h,01e8000000000000
1760049145.6697667,0x102,ENGINE,CoolantTemp,58,18.208073900295616,°C,3a00000000000000
1760049145.6697667,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049145.6697667,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049145.6697667,0x105,ELECTRICAL,BatteryVoltage,1290,12.90738069821986,V,050a000000000000
1760049145.769918,0x100,ENGINE,RPM,45,11.28270450097752,rpm,002d000000000000
1760049145.769918,0x101,VEHICLE,Speed,450,4.504625167181084,km/h,01c2000000000000
1760049145.769918,0x102,ENGINE,CoolantTemp,58,18.62140053676654,°C,3a00000000000000
1760049145.769918,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049145.769918,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049145.769918,0x105,ELECTRICAL,BatteryVoltage,1294,12.944211160818782,V,050e000000000000
1760049145.8700867,0x100,ENGINE,RPM,10,2.741896348014499,rpm,000a000000000000
1760049145.8700867,0x101,VEHICLE,Speed,376,3.7611794842566684,km/h,0178000000000000
1760049145.8700867,0x102,ENGINE,CoolantTemp,58,18.33875663240212,°C,3a00000000000000
1760049145.8700867,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049145.8700867,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049145.8700867,0x105,ELECTRICAL,BatteryVoltage,1284,12.84240863324206,V,0504000000000000
1760049145.9702713,0x100,ENGINE,RPM,39,9.784604326617693,rpm,0027000000000000
1760049145.9702713,0x101,VEHICLE,Speed,376,3.767867021024247,km/h,0178000000000000
1760049145.9702713,0x102,ENGINE,CoolantTemp,58,18.418965147200844,°C,3a00000000000000
1760049145.9702713,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049145.9702713,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049145.9702713,0x105,ELECTRICAL,BatteryVoltage,1279,12.791967812123186,V,04ff000000000000
1760049146.0704045,0x100,ENGINE,RPM,-84,-21.189510889618013,rpm,ffac000000000000
1760049146.0704045,0x101,VEHICLE,Speed,368,3.6860403022270467,km/h,0170000000000000
1760049146.0704045,0x102,ENGINE,CoolantTemp,58,18.664736757683755,°C,3a00000000000000
1760049146.0704045,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049146.0704045,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049146.0704045,0x105,ELECTRICAL,BatteryVoltage,1287,12.87325390741733,V,0507000000000000
1760049146.1705472,0x100,ENGINE,RPM,-81,-20.487019563899924,rpm,ffaf000000000000
1760049146.1705472,0x101,VEHICLE,Speed,386,3.86010445304125,km/h,0182000000000000
1760049146.1705472,0x102,ENGINE,CoolantTemp,59,19.276774499211868,°C,3b00000000000000
1760049146.1705472,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049146.1705472,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049146.1705472,0x105,ELECTRICAL,BatteryVoltage,1286,12.865431745330767,V,0506000000000000
1760049146.2706795,0x100,ENGINE,RPM,97,24.34985064869381,rpm,0061000000000000
1760049146.2706795,0x101,VEHICLE,Speed,316,3.1633680462596994,km/h,013c000000000000
1760049146.2706795,0x102,ENGINE,CoolantTemp,58,18.79088796705339,°C,3a00000000000000
1760049146.2706795,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049146.2706795,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049146.2706795,0x105,ELECTRICAL,BatteryVoltage,1286,12.860394339861845,V,0506000000000000
1760049146.3708417,0x100,ENGINE,RPM,56,14.138468265728093,rpm,0038000000000000
1760049146.3708417,0x101,VEHICLE,Speed,345,3.455688722023578,km/h,0159000000000000
1760049146.3708417,0x102,ENGINE,CoolantTemp,58,18.512153436163196,°C,3a00000000000000
1760049146.3708417,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049146.3708417,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049146.3708417,0x105,ELECTRICAL,BatteryVoltage,1287,12.87519552874765,V,0507000000000000
1760049146.4710388,0x100,ENGINE,RPM,-141,-35.32493898847832,rpm,ff73000000000000
1760049146.4710388,0x101,VEHICLE,Speed,266,2.662945371315815,km/h,010a000000000000
1760049146.4710388,0x102,ENGINE,CoolantTemp,58,18.229940694814285,°C,3a00000000000000
1760049146.4710388,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049146.4710388,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049146.4710388,0x105,ELECTRICAL,BatteryVoltage,1292,12.923322484583583,V,050c000000000000
1760049146.5711675,0x100,ENGINE,RPM,84,21.242653886578474,rpm,0054000000000000
1760049146.5711675,0x101,VEHICLE,Speed,232,2.3217124505141755,km/h,00e8000000000000
1760049146.5711675,0x102,ENGINE,CoolantTemp,58,18.2461597899163,°C,3a00000000000000
1760049146.5711675,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049146.5711675,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049146.5711675,0x105,ELECTRICAL,BatteryVoltage,1294,12.94082076906567,V,050e000000000000
1760049146.6713488,0x100,ENGINE,RPM,-15,-3.967784232420652,rpm,fff1000000000000
1760049146.6713488,0x101,VEHICLE,Speed,274,2.749659181069469,km/h,0112000000000000
1760049146.6713488,0x102,ENGINE,CoolantTemp,58,18.26672227943605,°C,3a00000000000000
1760049146.6713488,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049146.6713488,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049146.6713488,0x105,ELECTRICAL,BatteryVoltage,1290,12.900697838144119,V,050a000000000000
1760049146.7715728,0x100,ENGINE,RPM,-28,-7.121211859775397,rpm,ffe4000000000000
1760049146.7715728,0x101,VEHICLE,Speed,228,2.2835333735706658,km/h,00e4000000000000
1760049146.7715728,0x102,ENGINE,CoolantTemp,57,17.147295936943046,°C,3900000000000000
1760049146.7715728,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049146.7715728,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049146.7715728,0x105,ELECTRICAL,BatteryVoltage,1279,12.794001940167803,V,04ff000000000000
1760049146.8718014,0x100,ENGINE,RPM,5,1.4440196094839526,rpm,0005000000000000
1760049146.8718014,0x101,VEHICLE,Speed,283,2.839189663473303,km/h,011b000000000000
1760049146.8718014,0x102,ENGINE,CoolantTemp,56,16.928046663479847,°C,3800000000000000
1760049146.8718014,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049146.8718014,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049146.8718014,0x105,ELECTRICAL,BatteryVoltage,1279,12.799477781779554,V,04ff000000000000
1760049146.9720602,0x100,ENGINE,RPM,43,10.96836899494692,rpm,002b000000000000
1760049146.9720602,0x101,VEHICLE,Speed,210,2.1099424563806313,km/h,00d2000000000000
1760049146.9720602,0x102,ENGINE,CoolantTemp,56,16.406323644554586,°C,3800000000000000
1760049146.9720602,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049146.9720602,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049146.9720602,0x105,ELECTRICAL,BatteryVoltage,1273,12.738577044281136,V,04f9000000000000
1760049147.072274,0x100,ENGINE,RPM,-1,-0.3225069841342122,rpm,ffff000000000000
1760049147.072274,0x101,VEHICLE,Speed,123,1.2396526467219346,km/h,007b000000000000
1760049147.072274,0x102,ENGINE,CoolantTemp,55,15.833876055220447,°C,3700000000000000
1760049147.072274,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049147.072274,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049147.072274,0x105,ELECTRICAL,BatteryVoltage,1266,12.667924316732407,V,04f2000000000000
1760049147.1724339,0x100,ENGINE,RPM,39,9.761132272228878,rpm,0027000000000000
1760049147.1724339,0x101,VEHICLE,Speed,45,0.4509179596872589,km/h,002d000000000000
1760049147.1724339,0x102,ENGINE,CoolantTemp,55,15.716235968661842,°C,3700000000000000
1760049147.1724339,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049147.1724339,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049147.1724339,0x105,ELECTRICAL,BatteryVoltage,1257,12.578960951444484,V,04e9000000000000
1760049147.2726405,0x100,ENGINE,RPM,-132,-33.09819614018396,rpm,ff7c000000000000
1760049147.2726405,0x101,VEHICLE,Speed,71,0.7140863934448685,km/h,0047000000000000
1760049147.2726405,0x102,ENGINE,CoolantTemp,56,16.09784211736212,°C,3800000000000000
1760049147.2726405,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049147.2726405,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049147.2726405,0x105,ELECTRICAL,BatteryVoltage,1252,12.521725671963162,V,04e4000000000000
1760049147.3728178,0x100,ENGINE,RPM,69,17.383389955321523,rpm,0045000000000000
1760049147.3728178,0x101,VEHICLE,Speed,41,0.41852420173203664,km/h,0029000000000000
1760049147.3728178,0x102,ENGINE,CoolantTemp,56,16.045970395688286,°C,3800000000000000
1760049147.3728178,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049147.3728178,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049147.3728178,0x105,ELECTRICAL,BatteryVoltage,1249,12.492255007362205,V,04e1000000000000
1760049147.4729638,0x100,ENGINE,RPM,120,30.014995831934414,rpm,0078000000000000
1760049147.4729638,0x101,VEHICLE,Speed,50,0.5062359904829433,km/h,0032000000000000
1760049147.4729638,0x102,ENGINE,CoolantTemp,56,16.225492979993664,°C,3800000000000000
1760049147.4729638,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049147.4729638,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049147.4729638,0x105,ELECTRICAL,BatteryVoltage,1250,12.503321455999313,V,04e2000000000000
1760049147.5731432,0x100,ENGINE,RPM,-7,-1.751395302802353,rpm,fff9000000000000
1760049147.5731432,0x101,VEHICLE,Speed,76,0.764556568801513,km/h,004c000000000000
1760049147.5731432,0x102,ENGINE,CoolantTemp,56,16.41660779735514,°C,3800000000000000
1760049147.5731432,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049147.5731432,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049147.5731432,0x105,ELECTRICAL,BatteryVoltage,1247,12.4797579250989,V,04df000000000000
1760049147.6733954,0x100,ENGINE,RPM,-20,-5.158715145275932,rpm,ffec000000000000
1760049147.6733954,0x101,VEHICLE,Speed,46,0.4610194074430612,km/h,002e000000000000
1760049147.6733954,0x102,ENGINE,CoolantTemp,56,16.883426711320435,°C,3800000000000000
1760049147.6733954,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049147.6733954,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049147.6733954,0x105,ELECTRICAL,BatteryVoltage,1247,12.477114069164307,V,04df000000000000
1760049147.7735622,0x100,ENGINE,RPM,24,6.001426323360227,rpm,0018000000000000
1760049147.7735622,0x101,VEHICLE,Speed,-8,-0.08318934798299299,km/h,fff8000000000000
1760049147.7735622,0x102,ENGINE,CoolantTemp,57,17.135556047292532,°C,3900000000000000
1760049147.7735622,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049147.7735622,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049147.7735622,0x105,ELECTRICAL,BatteryVoltage,1254,12.54857643744104,V,04e6000000000000
1760049147.8737378,0x100,ENGINE,RPM,11,2.933195274416825,rpm,000b000000000000
1760049147.8737378,0x101,VEHICLE,Speed,29,0.29158483640875343,km/h,001d000000000000
1760049147.8737378,0x102,ENGINE,CoolantTemp,56,16.850306378611386,°C,3800000000000000
1760049147.8737378,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049147.8737378,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049147.8737378,0x105,ELECTRICAL,BatteryVoltage,1264,12.646202135770553,V,04f0000000000000
1760049147.9739695,0x100,ENGINE,RPM,72,18.122586049217492,rpm,0048000000000000
1760049147.9739695,0x101,VEHICLE,Speed,21,0.21072172084417184,km/h,0015000000000000
1760049147.9739695,0x102,ENGINE,CoolantTemp,57,17.291258995878255,°C,3900000000000000
1760049147.9739695,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049147.9739695,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049147.9739695,0x105,ELECTRICAL,BatteryVoltage,1268,12.680250085912288,V,04f4000000000000
1760049148.0741584,0x100,ENGINE,RPM,-122,-30.74963348886503,rpm,ff86000000000000
1760049148.0741584,0x101,VEHICLE,Speed,-58,-0.5823703484776097,km/h,ffc6000000000000
1760049148.0741584,0x102,ENGINE,CoolantTemp,57,17.348700315213275,°C,3900000000000000
1760049148.0741584,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049148.0741584,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049148.0741584,0x105,ELECTRICAL,BatteryVoltage,1268,12.682037430698706,V,04f4000000000000
1760049148.1743279,0x100,ENGINE,RPM,79,19.774521695187474,rpm,004f000000000000
1760049148.1743279,0x101,VEHICLE,Speed,-44,-0.44570506250669883,km/h,ffd4000000000000
1760049148.1743279,0x102,ENGINE,CoolantTemp,56,16.841637106814947,°C,3800000000000000
1760049148.1743279,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049148.1743279,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049148.1743279,0x105,ELECTRICAL,BatteryVoltage,1261,12.612091463228133,V,04ed000000000000
1760049148.2745078,0x100,ENGINE,RPM,17,4.330554327534788,rpm,0011000000000000
1760049148.2745078,0x101,VEHICLE,Speed,-21,-0.21914812882063467,km/h,ffeb000000000000
1760049148.2745078,0x102,ENGINE,CoolantTemp,57,17.522912553374134,°C,3900000000000000
1760049148.2745078,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049148.2745078,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049148.2745078,0x105,ELECTRICAL,BatteryVoltage,1270,12.700803321389529,V,04f6000000000000
1760049148.3746998,0x100,ENGINE,RPM,15,3.8827118376497296,rpm,000f000000000000
1760049148.3746998,0x101,VEHICLE,Speed,-5,-0.05119677332460474,km/h,fffb000000000000
1760049148.3746998,0x102,ENGINE,CoolantTemp,57,17.457759967700543,°C,3900000000000000
1760049148.3746998,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049148.3746998,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049148.3746998,0x105,ELECTRICAL,BatteryVoltage,1267,12.675984760778992,V,04f3000000000000
1760049148.4749284,0x100,ENGINE,RPM,-22,-5.616858056356699,rpm,ffea000000000000
1760049148.4749284,0x101,VEHICLE,Speed,-38,-0.38162259570698365,km/h,ffda000000000000
1760049148.4749284,0x102,ENGINE,CoolantTemp,57,17.029921123699573,°C,3900000000000000
1760049148.4749284,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049148.4749284,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049148.4749284,0x105,ELECTRICAL,BatteryVoltage,1271,12.71514090516234,V,04f7000000000000
1760049148.5751576,0x100,ENGINE,RPM,-2,-0.6179403555086828,rpm,fffe000000000000
1760049148.5751576,0x101,VEHICLE,Speed,-79,-0.7963613418866841,km/h,ffb1000000000000
1760049148.5751576,0x102,ENGINE,CoolantTemp,56,16.38283195389299,°C,3800000000000000
1760049148.5751576,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049148.5751576,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049148.5751576,0x105,ELECTRICAL,BatteryVoltage,1284,12.844419536433483,V,0504000000000000
1760049148.675309,0x100,ENGINE,RPM,70,17.635139493148536,rpm,0046000000000000
1760049148.675309,0x101,VEHICLE,Speed,30,0.30423245350084493,km/h,001e000000000000
1760049148.675309,0x102,ENGINE,CoolantTemp,55,15.919635670546404,°C,3700000000000000
1760049148.675309,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049148.675309,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049148.675309,0x105,ELECTRICAL,BatteryVoltage,1282,12.821546564931177,V,0502000000000000
1760049148.775829,0x100,ENGINE,RPM,-74,-18.548972587412376,rpm,ffb6000000000000
1760049148.775829,0x101,VEHICLE,Speed,69,0.6988322150541134,km/h,0045000000000000
1760049148.775829,0x102,ENGINE,CoolantTemp,55,15.883220404181577,°C,3700000000000000
1760049148.775829,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049148.775829,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049148.775829,0x105,ELECTRICAL,BatteryVoltage,1285,12.850503962855473,V,0505000000000000
1760049148.8760064,0x100,ENGINE,RPM,12,3.1926830246333915,rpm,000c000000000000
1760049148.8760064,0x101,VEHICLE,Speed,36,0.3676021143334068,km/h,0024000000000000
1760049148.8760064,0x102,ENGINE,CoolantTemp,55,15.833479115569661,°C,3700000000000000
1760049148.8760064,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049148.8760064,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049148.8760064,0x105,ELECTRICAL,BatteryVoltage,1279,12.794333217037634,V,04ff000000000000
1760049148.9761505,0x100,ENGINE,RPM,-30,-7.628505553474715,rpm,ffe2000000000000
1760049148.9761505,0x101,VEHICLE,Speed,67,0.6797869697797089,km/h,0043000000000000
1760049148.9761505,0x102,ENGINE,CoolantTemp,55,15.616256050897363,°C,3700000000000000
1760049148.9761505,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049148.9761505,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049148.9761505,0x105,ELECTRICAL,BatteryVoltage,1268,12.684171722092964,V,04f4000000000000
1760049149.0762959,0x100,ENGINE,RPM,-61,-15.286020264558278,rpm,ffc3000000000000
1760049149.0762959,0x101,VEHICLE,Speed,120,1.2014526541004495,km/h,0078000000000000
1760049149.0762959,0x102,ENGINE,CoolantTemp,55,15.03665234176555,°C,3700000000000000
1760049149.0762959,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049149.0762959,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049149.0762959,0x105,ELECTRICAL,BatteryVoltage,1267,12.677291628210435,V,04f3000000000000
1760049149.1764739,0x100,ENGINE,RPM,97,24.35469821927753,rpm,0061000000000000
1760049149.1764739,0x101,VEHICLE,Speed,175,1.7518042652805619,km/h,00af000000000000
1760049149.1764739,0x102,ENGINE,CoolantTemp,55,15.395272732725857,°C,3700000000000000
1760049149.1764739,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049149.1764739,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049149.1764739,0x105,ELECTRICAL,BatteryVoltage,1266,12.668722656255051,V,04f2000000000000
1760049149.2768817,0x100,ENGINE,RPM,79,19.917973114141336,rpm,004f000000000000
1760049149.2768817,0x101,VEHICLE,Speed,121,1.2174919288903245,km/h,0079000000000000
1760049149.2768817,0x102,ENGINE,CoolantTemp,54,14.693726742423067,°C,3600000000000000
1760049149.2768817,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
1760049149.2768817,0x104,FUEL,FuelLevel,192,75.0,%,c000000000000000
1760049149.2768817,0x105,ELECTRICAL,BatteryVoltage,1265,12.65221950145739,V,04f1000000000000
1760049149.377094,0x100,ENGINE,RPM,-55,-13.96472587802352,rpm,ffc9000000000000
1760049149.377094,0x101,VEHICLE,Speed,207,2.0704450202693394,km/h,00cf000000000000
1760049149.377094,0x102,ENGINE,CoolantTemp,53,13.648909612952576,°C,3500000000000000
1760049149.377094,0x103,ENGINE,ThrottlePosition,0,0,%,0000000000000000
